;pos_time;latitude;longitude;altitude;alt_time;pitch;roll;yaw
0;1666860007.2347682;46.9755307;7.1803512;-0.2970000207424164;1666860007.4261017;0.4333310127258301;0.5570692420005798;84.51557922363281
1;1666860007.4426959;46.9755307;7.1803512;-0.2990000247955322;1666860007.6261833;0.4866938591003418;0.5226644277572632;84.3096694946289
2;1666860007.6476617;46.9755306;7.1803512;-0.2990000247955322;1666860007.8301673;0.4690592586994171;0.6924955248832703;84.36407470703125
3;1666860007.8467605;46.9755306;7.1803512;-0.29600000381469727;1666860008.0302486;0.4985361695289612;0.5208700299263;84.19756317138672
4;1666860008.046839;46.9755306;7.1803512;-0.2939999997615814;1666860008.2625353;0.750345766544342;0.23755903542041779;84.48231506347656
5;1666860008.2771747;46.9755305;7.1803512;-0.29500001668930054;1666860008.4528575;0.5613451600074768;0.2994595170021057;84.37601470947266
6;1666860008.4840887;46.9755304;7.1803512;-0.2930000126361847;1666860008.6646492;0.5219334363937378;0.4944567382335663;84.5420150756836
7;1666860008.6812472;46.975530299999996;7.1803512;-0.2880000174045563;1666860008.8862603;0.5751704573631287;0.32182422280311584;84.41482543945312
8;1666860008.902853;46.975530299999996;7.180351099999999;-0.28200000524520874;1666860009.2005324;0.5325685739517212;0.3821119964122772;84.58024597167969
9;1666860009.2346916;46.9755304;7.180351099999999;-0.2770000100135803;1666860009.5372546;0.5689244866371155;0.6111433506011963;84.45814514160156
10;1666860009.5538452;46.9755304;7.180351099999999;0.003000000026077032;1666860009.7520301;0.5513652563095093;0.32040518522262573;84.44300842285156
11;1666860009.7715526;46.9755304;7.180351099999999;0.00800000037997961;1666860009.9550412;0.47142383456230164;0.36328959465026855;84.30886840820312
12;1666860009.9770331;46.9755304;7.180351099999999;0.014000000432133675;1666860010.1778405;0.5918493866920471;0.338948130607605;84.35128784179688
13;1666860010.2032132;46.975530299999996;7.180351;0.01900000125169754;1666860010.4511232;0.565872848033905;0.39541834592819214;84.35387420654297
14;1666860010.4677184;46.975530199999994;7.180351;0.021000001579523087;1666860010.659983;0.4357614517211914;0.5291342735290527;84.42237854003906
15;1666860010.6814563;46.975530299999996;7.180351;0.026000000536441803;1666860010.9276764;0.4856933355331421;0.5472854971885681;84.22264862060547
16;1666860010.9709952;46.975530299999996;7.180351;0.02800000086426735;1666860011.229334;0.392233282327652;0.4294899106025696;84.12940216064453
17;1666860011.2439687;46.975530199999994;7.180351;0.027000000700354576;1666860011.4655921;0.5514717102050781;0.5256445407867432;84.21965026855469
18;1666860011.4821846;46.975530199999994;7.180351099999999;-0.0010000000474974513;1666860011.7271621;0.43994688987731934;0.5640498399734497;84.37335205078125
19;1666860011.7554743;46.9755301;7.180351099999999;0.0;1666860011.9453206;0.4454149007797241;0.449839323759079;84.1557388305664
20;1666860011.9624283;46.97553;7.180351099999999;-0.0010000000474974513;1666860012.182252;0.5133772492408752;0.4394455552101135;84.25489807128906
21;1666860012.1939645;46.97553;7.180351099999999;0.0;1666860012.3914676;0.5513377785682678;0.37916508316993713;84.22444152832031
22;1666860012.4163525;46.97553;7.180351;0.004000000189989805;1666860012.6059723;0.4706367254257202;0.09223034232854843;84.36234283447266
23;1666860012.6197305;46.9755301;7.180351;0.00800000037997961;1666860012.9872975;0.661827564239502;0.23862424492835999;84.37651062011719
24;1666860013.0273116;46.9755301;7.180351;0.009000000543892384;1666860013.25891;0.5622106194496155;0.03139420971274376;84.59457397460938
25;1666860013.27941;46.97553;7.180351;0.012000000104308128;1666860013.5253952;0.17522981762886047;-0.6330570578575134;85.19497680664062
26;1666860013.5400343;46.97553;7.180351;0.01600000075995922;1666860013.7508233;0.1928916722536087;-1.998663306236267;84.60304260253906
27;1666860013.768394;46.97553;7.180351;0.023000001907348633;1666860013.9538326;0.23913328349590302;-3.817504405975342;84.53807830810547
28;1666860013.9704232;46.975530199999994;7.180351;0.030000001192092896;1666860014.1725004;-0.3782965838909149;-5.922732353210449;86.45362091064453
29;1666860014.187139;46.9755304;7.180351;0.03800000250339508;1666860014.3755076;0.634152889251709;-9.342074394226074;88.54403686523438
30;1666860014.3901458;46.975530899999995;7.180351;0.04700000211596489;1666860014.599015;5.202925205230713;0.03991466760635376;92.39291381835938
31;1666860014.6146274;46.9755314;7.180351099999999;0.08300000429153442;1666860014.8068993;-3.28773832321167;0.9419993758201599;91.98216247558594
32;1666860014.8225145;46.9755319;7.1803513;0.125;1666860015.0050273;0.9081071019172668;2.9317660331726074;90.3415298461914
33;1666860015.0196667;46.9755323;7.1803514999999996;0.1810000091791153;1666860015.2138932;-3.5735926628112793;2.610914468765259;88.699462890625
34;1666860015.2382934;46.9755325;7.1803517;0.25600001215934753;1666860015.4393485;-0.5829124450683594;2.751253366470337;87.132080078125
35;1666860015.4549634;46.9755326;7.1803517;0.35200002789497375;1666860015.653093;-1.9887365102767944;2.9542579650878906;85.81217956542969
36;1666860015.67359;46.9755326;7.1803516;0.4610000252723694;1666860015.8678143;-0.23907522857189178;2.086761951446533;84.27279663085938
37;1666860015.8902621;46.9755324;7.180351399999999;0.5820000171661377;1666860016.0815568;2.078859567642212;1.3302897214889526;83.17645263671875
38;1666860016.1137667;46.975532;7.1803512;0.7170000076293945;1666860016.3001804;0.6448564529418945;0.40602871775627136;82.45305633544922
39;1666860016.3157983;46.9755316;7.180351;0.8640000224113464;1666860016.508071;5.515985012054443;-0.3571505844593048;81.80606842041016
40;1666860016.5246618;46.9755313;7.180350799999999;1.0220000743865967;1666860016.7140055;3.4974029064178467;-0.1046290397644043;81.52300262451172
41;1666860016.7510939;46.9755311;7.1803507;1.190000057220459;1666860016.9355586;3.705805540084839;-0.1275455504655838;81.40355682373047
42;1666860016.951175;46.975530899999995;7.180350499999999;1.3600000143051147;1666860017.1307588;4.045346736907959;-0.9157912731170654;80.86112213134766
43;1666860017.148327;46.9755307;7.1803504;1.5350000858306885;1666860017.3186662;-0.21474331617355347;-0.6391723155975342;79.57207489013672
44;1666860017.335259;46.9755305;7.1803503;1.7140001058578491;1666860017.5216727;2.80309796333313;-0.4425947666168213;79.3233413696289
45;1666860017.5382645;46.9755304;7.1803506;1.8870000839233398;1666860017.7580197;-2.2056689262390137;-0.5343317985534668;79.18434143066406
46;1666860017.7866247;46.975530299999996;7.180350799999999;2.063000202178955;1666860017.9764938;-0.18222187459468842;-0.9281928539276123;79.48612976074219
47;1666860017.9921114;46.975530299999996;7.180351099999999;2.240000009536743;1666860018.1797416;-3.6621923446655273;-0.2801816463470459;80.0096435546875
48;1666860018.1992598;46.975530299999996;7.1803512;2.4140000343322754;1666860018.382752;-2.025294065475464;0.07111672312021255;79.77781677246094
49;1666860018.4071486;46.975530299999996;7.1803513;2.5900001525878906;1666860018.602348;-1.3799718618392944;0.15935486555099487;78.764404296875
50;1666860018.619919;46.975530299999996;7.1803513;2.767000198364258;1666860018.7995017;-1.1622800827026367;0.11989104747772217;78.77920532226562
51;1666860018.8190243;46.975530199999994;7.1803513;2.946000099182129;1666860019.013281;4.392733573913574;0.07202312350273132;79.3659896850586
52;1666860019.0308475;46.975530199999994;7.1803512;3.123000144958496;1666860019.233858;1.704334020614624;0.02892429195344448;79.72222900390625
53;1666860019.2582557;46.975530199999994;7.180351099999999;3.2970001697540283;1666860019.4649227;6.295047760009766;0.11783786863088608;79.7789306640625
54;1666860019.490298;46.975530199999994;7.180351;3.4710001945495605;1666860019.669882;3.502379894256592;-0.5800049304962158;79.89490509033203
55;1666860019.6835465;46.975530199999994;7.180351;3.644000291824341;1666860019.888911;2.827519655227661;0.26543253660202026;79.93588256835938
56;1666860019.9074514;46.975530199999994;7.180351;3.819000244140625;1666860020.089965;3.5500946044921875;-0.16346727311611176;80.05419921875
