;pos_time;latitude;longitude;altitude;alt_time;pitch;roll;yaw
0;1666859649.8669617;46.9755331;7.1803520999999995;-0.11800000816583633;1666859649.9294276;-0.6545758247375488;0.4601803421974182;92.09065246582031
1;1666859650.0826573;46.975533;7.1803522;-0.11600000411272049;1666859650.1431708;-0.6679350733757019;0.6890627145767212;91.86803436279297
2;1666859650.290547;46.9755329;7.1803522;-0.11300000548362732;1666859650.3578913;-0.4467701315879822;0.7303812503814697;92.01117706298828
3;1666859650.4857483;46.975532799999996;7.1803522;-0.1120000034570694;1666859650.5706606;-0.7332165837287903;0.9233453869819641;91.83411407470703
4;1666859650.7180345;46.975532699999995;7.1803523;-0.11300000548362732;1666859650.7970905;-0.6573883295059204;0.7968296408653259;91.99406433105469
5;1666859650.9552035;46.9755325;7.1803523;-0.1120000034570694;1666859651.0127885;-0.6977258324623108;0.5302416086196899;91.95097351074219
6;1666859651.1630933;46.9755323;7.1803523;-0.11000000685453415;1666859651.2333627;-0.8205099105834961;0.5573965907096863;91.9199447631836
7;1666859651.394405;46.9755323;7.1803523;-0.10200000554323196;1666859651.4754148;-0.4892052710056305;0.8133813142776489;91.95256042480469
8;1666859651.7438118;46.975532199999996;7.1803523;-0.09700000286102295;1666859651.825796;-0.6195793747901917;0.6991922855377197;91.85417175292969
9;1666859651.969268;46.975532199999996;7.1803522;-0.09800000488758087;1666859652.0522301;-0.42614325881004333;0.4630843997001648;91.93620300292969
10;1666859652.1859403;46.975532199999996;7.1803522;-0.0950000062584877;1666859652.2445028;-0.706283450126648;0.5297812819480896;91.9532470703125
11;1666859652.3850443;46.975532;7.1803523;-0.09200000762939453;1666859652.4543438;-0.4746289551258087;0.22979338467121124;92.13517761230469
12;1666859652.6046462;46.975532;7.1803523;-0.08700000494718552;1666859652.667111;-0.43277543783187866;0.40348559617996216;92.05388641357422
13;1666859652.8213184;46.975532;7.1803523;-0.08400000631809235;1666859652.9072075;-0.45241186022758484;0.19158783555030823;92.0291748046875
14;1666859653.0565355;46.975532099999995;7.1803523;0.0010000000474974513;1666859653.1141171;-0.5487644076347351;0.12979863584041595;92.03956604003906
15;1666859653.264422;46.975532099999995;7.1803523;0.0020000000949949026;1666859653.3307915;-0.566125214099884;0.27857834100723267;91.91063690185547
16;1666859653.4801185;46.975532099999995;7.1803523;0.0;1666859653.5445356;-0.6347954869270325;0.2173844277858734;92.01416015625
17;1666859653.691909;46.975532199999996;7.1803523;0.005000000353902578;1666859653.7602327;-0.6238582134246826;0.0942603126168251;92.17404174804688
18;1666859653.9037056;46.975532;7.180352399999999;0.012000000104308128;1666859653.9691026;-0.5689166784286499;0.11629453301429749;92.1709976196289
19;1666859654.1111333;46.975532;7.180352399999999;0.017000000923871994;1666859654.1911635;-0.6826602220535278;-0.016308048740029335;92.19419860839844
20;1666859654.323902;46.975532;7.1803525;0.020000001415610313;1666859654.4019802;-0.40849006175994873;0.20309215784072876;91.9756088256836
21;1666859654.5581393;46.975532;7.180352399999999;-0.0010000000474974513;1666859654.6313396;-0.49960702657699585;-0.01757018268108368;92.24095153808594
22;1666859654.8026583;46.975532;7.180352399999999;0.0;1666859654.8595302;-0.34286436438560486;-0.17889955639839172;92.36962890625
23;1666859655.0078802;46.975532099999995;7.180352399999999;0.0010000000474974513;1666859655.074251;-0.46042025089263916;-0.12161627411842346;92.17698669433594
24;1666859655.223116;46.975532;7.180352399999999;0.0;1666859655.283634;-0.36807361245155334;-0.29744160175323486;92.31282806396484
25;1666859655.420098;46.975532;7.180352399999999;-0.0010000000474974513;1666859655.485489;-0.2624513506889343;-0.4033606946468353;92.42550659179688
26;1666859655.633842;46.975532;7.180352399999999;-0.003000000026077032;1666859655.702161;-0.1465279459953308;-0.5001311898231506;92.3248062133789
27;1666859655.8514912;46.975532199999996;7.180352399999999;-0.00800000037997961;1666859655.9105668;-0.15445765852928162;-0.44985443353652954;92.29187774658203
28;1666859656.0682135;46.9755323;7.180352399999999;-0.013000000268220901;1666859656.127289;-0.2641952633857727;-0.49179136753082275;92.24388885498047
29;1666859656.266857;46.9755324;7.180352399999999;-0.017000000923871994;1666859656.3322477;0.19568951427936554;-0.9422363638877869;92.23467254638672
30;1666859656.4766955;46.9755324;7.180352399999999;-0.01900000125169754;1666859656.5450153;1.1764709949493408;-0.9394791126251221;92.08910369873047
31;1666859656.690443;46.9755324;7.180352399999999;-0.018000001087784767;1666859656.754857;2.6046268939971924;-0.9272137880325317;92.65068054199219
32;1666859656.9012558;46.9755325;7.1803523;-0.015000000596046448;1666859656.9695766;0.6002926230430603;-2.558868885040283;95.83174133300781
33;1666859657.1140254;46.975532699999995;7.180352;0.0;1666859657.1716106;3.064387083053589;-1.1891969442367554;94.890625
34;1666859657.3082485;46.9755329;7.1803514999999996;0.026000000536441803;1666859657.3677845;1.858357310295105;0.7023901343345642;93.6356430053711
35;1666859657.504433;46.9755331;7.180350799999999;0.07000000029802322;1666859657.570478;2.785499334335327;1.4152756929397583;92.83737182617188
36;1666859657.7129726;46.9755332;7.1803501999999995;0.13700000941753387;1666859657.7812934;1.20383620262146;1.380896806716919;92.38665008544922
37;1666859657.9384313;46.9755331;7.1803498999999995;0.21800000965595245;1666859657.9989436;2.491168975830078;0.9191374182701111;91.90274810791016
38;1666859658.1492476;46.975533;7.1803498999999995;0.30900001525878906;1666859658.2156138;0.6511690020561218;0.5508619546890259;91.93112182617188
39;1666859658.355182;46.9755329;7.1803501999999995;0.4140000343322754;1666859658.4147184;1.5150588750839233;0.24947568774223328;91.99559020996094
40;1666859658.6606731;46.9755326;7.180350499999999;0.534000039100647;1666859658.7192307;-1.8721271753311157;-0.3430006802082062;92.26875305175781
41;1666859658.8851526;46.9755324;7.1803509;0.6690000295639038;1666859658.9485905;-0.7361896634101868;-0.14133384823799133;92.1162338256836
42;1666859659.085234;46.975532199999996;7.180351399999999;0.8190000653266907;1666859659.147697;-1.6085517406463623;-0.6953577399253845;91.80007934570312
43;1666859659.3799827;46.975532099999995;7.1803517999999995;0.9820000529289246;1666859659.449279;-4.14988899230957;-0.36997610330581665;91.28244018554688
44;1666859659.5947042;46.9755319;7.1803520999999995;1.15500009059906;1666859659.656193;-1.8797951936721802;-0.5147714018821716;91.05723571777344
45;1666859659.93728;46.9755318;7.1803522;1.346000075340271;1666859660.0085301;-4.408659934997559;-1.1066486835479736;91.43228149414062
46;1666859660.155906;46.9755317;7.180352399999999;1.5380001068115234;1666859660.2076318;-1.1158934831619263;-1.1503452062606812;90.79902648925781
47;1666859660.3511076;46.9755316;7.1803525;1.7380000352859497;1666859660.4194245;-0.7104392647743225;-0.28122732043266296;81.7198486328125
48;1666859660.5550883;46.9755316;7.1803526;1.9350000619888306;1666859660.6204805;-0.48616644740104675;-0.6496068835258484;82.60525512695312
49;1666859660.7756643;46.9755316;7.1803526;2.132000207901001;1666859660.8352015;2.4921576976776123;-0.3557165563106537;82.9341812133789
50;1666859660.9855068;46.9755316;7.1803526;2.325000047683716;1666859661.182657;1.1763553619384766;-0.22987210750579834;83.53428649902344
51;1666859661.3075874;46.9755316;7.180352399999999;2.5220000743865967;1666859661.376883;3.6878750324249268;-0.18250563740730286;83.92536163330078
52;1666859661.507666;46.975531499999995;7.1803522;2.7220001220703125;1666859661.5691557;3.2158896923065186;-0.36520516872406006;84.33607482910156
53;1666859661.7057936;46.975531499999995;7.1803519;2.9220001697540283;1666859661.7946103;1.805435299873352;-0.5568300485610962;84.11968994140625
